bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
5072,10747,21,,,,,,,,,,,9,19,,,,,,,,,,,,,,,,,4,23,,,,,69,2,,,,,,,,,14,28,,,,,,,,,,,,,143,5,391,45,,,,,,,,,7899,12,3,25,117,58,,,,,,,,,,,303,41,,,,,,,,,,,,,,,4,4,,,,,628,2,,,,,,,,,,,,,,,298,5,,,,,,,,,74,73,278,29,,,,,,,,,,,,,15,45,,,,,,,,,,,,,,,,,,,,,2,1,,,10,4,,,55,2,,,,,,,,,,,,,,,35,62,5,11,164,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,59,,,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,21,52,,,,,68,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,76
811,10077,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,8,,,,,,,23,25,,,,,,,1042,18,,,,,,,,,3937,27,,,1488,9,,,,,,,78,24,,,556,25,,,,,,,,,,,,,8,3,,,,,533,3,,,,,,,,,,,73,19,,,,,,,,,,,,,,,72,77,201,37,,,,,,,,,,,,,259,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,6,,,19,29,,,,,,,,,,,,,,,,,321,17,,,,,388,11,,,68,8,291,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,9853,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,,,,,23,28,574,39,,,,,,,,,7170,17,2,34,426,29,,,,,,,35,36,,,716,18,,,,,,,,,,,,,,,,,,,107,14,,,,,,,,,,,20,32,,,,,,,,,,,,,,,223,33,,,,,,,,,,,,,,,27,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,43,,,,,,,,,,,,,,,,,,,,,46,46,,,,,,,,,,,191,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,43,,,,,,,,,,,,,,,,,,,,,,,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,28
2136,9147,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,8,,,,,,,,,,,,,,,,,,,,,,,203,6,,,,,,,2249,11,,,,,,,,,3068,34,7,8,154,48,,,,,551,4,,,,,213,54,,,,,,,,,,,,,,,,,,,,,,,,,105,8,,,,,101,14,,,,,,,,,,,,,,,337,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,759,5,,,,,,,,,,,,,,,,,,,,,831,6,,,,,,,,,,,88,63,,,,,,,,,,,,,11,7,,,74,3,,,,,,,,,3,3,,,230,8,,,,,,,,,,,,,,,,,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,96
1258,8276,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,26,,,,,,,871,21,,,,,,,,,7357,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,8041,26,,,,,,,,,,,191,7,,,11,2,,,,,,,,,,,,,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,54,,,,,,,,,4796,24,,,1179,15,,,,,172,8,16,59,,,154,65,,,,,,,,,,,,,,,7,2,,,83,21,150,3,,,,,,,,,,,,,,,252,7,,,,,,,,,120,52,88,55,,,,,,,,,,,,,31,25,,,,,,,,,,,,,,,,,13,8,,,,,,,12,3,,,12,3,,,,,,,,,,,,,,,91,39,6,9,42,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,,,17,3,172,5,,,,,,,,,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,43
822,7933,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,13,,,,,,,,,,,,,,,15,25,,,,,,,,,,,4,5,11,44,855,22,,,,,8,12,,,3273,33,4,16,439,28,,,,,,,96,19,,,314,40,,,,,,,,,,,,,,,,,,,30,31,,,,,,,,,,,63,22,,,,,,,,,,,,,,,323,24,642,18,,,,,,,,,,,,,44,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,17,8,6,40,22,,,,,,,,,,,,,,,,,324,16,,,,,132,27,,,,,488,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,18,,,,,,,,,,,,,,,,,,,,,,,10,31,,,,,,,,,8,18,,,,,,,,,,,,,,,,,,,,,448,13
3886,7913,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,5,,,,,,,,,,,,,,,8,40,,,,,,,,,,,,,70,12,3307,5,,,,,,,,,23,925,2,35,321,32,71,7,,,80,11,152,10,,,357,36,,,,,6,2,,,,,,,,,,,,,16,38,,,,,,,,,,,532,2,,,,,,,,,,,,,,,528,13,189,41,,,,,,,,,,,,,18,39,,,,,,,,,8,2,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,37,4,15,110,9,,,,,,,,,,,,,,,,,282,18,,,,,837,4,,,145,2,199,38,,,,,,,,,,,,,,,,,62,5,19,10,,,,,11,10,,,,,69,24,,,,,,,,,,,,,,,,,57,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,31
6819,7366,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,14,4358,3,,,,,,,,,1493,63,7,10,52,83,,,,,,,12,77,,,250,46,,,,,,,,,,,,,,,,,,,64,22,,,,,,,,,,,,,,,,,,,,,,,4,4,,,113,55,74,61,,,,,,,,,,,,,18,40,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,83,44,,,22,27,,,,,,,,,,,,,,,,,335,15,,,,,42,41,,,,,143,48,,,,,,,,,,,,,,,,,14,13,,,,,,,,,,,,,47,31,,,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,36
2398,7181,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,68,,,,,,,,,6045,19,5,14,120,56,,,,,,,26,40,,,317,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,42,,,,,,,,,,,,,,,,,,,,,42,48,,,,,,,,,,,163,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,,,,,,,,,,,,,,,,,16,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,6947,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,32,,,,,,,86,13,,,,,,,645,30,,,,,,,,,3709,30,,,272,38,,,3,14,181,7,20,50,,,781,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,29,,,,,,,,,,,,,,,282,27,219,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,25,,,45,16,,,,,,,,,,,,,,,,,174,26,,,,,135,26,,,,,,,,,,,,,,,,,,,,,,,5,25,,,,,,,25,8,,,,,117,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,54
2952,6836,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,11,,,,,,,,,,,,,69,13,591,37,,,,,,,,,3696,31,,,570,24,,,8,7,,,104,17,,,753,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,330,23,35,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,19,,,49,15,,,,,,,,,,,,,,,,,,,,,,,123,30,,,,,100,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,6038,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,42,,,,,,,,,,,,,,,372,46,,,,,,,,,3884,28,,,,,,,,,,,,,,,288,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124,12,,,,,,,,,,,,,31,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,27,,,,,,,,,,,,,,,,,,,,,,,,,,,183,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,5778,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,280,,,,,,,,,5719,21,,,27,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,5766,35,,,,,,,,,,,31,12,,,,,,,,,,,,,,,5,4,,,,,,,15,3,,,,,,,,,18,23,,,,,,,26,23,,,,,,,149,93,,,,,,,,,2545,42,3,26,609,23,10,17,,,,,7,105,,,134,71,,,,,,,,,,,,,,,,,,,33,29,55,5,,,,,,,,,14,39,,,,,21,16,,,,,,,,,52,87,958,15,,,,,,,,,,,,,61,13,,,,,,,,,2,4,,,,,,,,,,,,,,,18,2,,,,,26,7,,,,,,,,,,,,,59,53,1,18,9,36,,,,,,,,,,,,,,,,,66,39,,,,,217,20,,,,,456,26,,,,,,,,,,,,,8,8,7,4,11,17,,,,,,,,,,,,,19,57,,,,,22,4,,,,,,,,,,,19,22,,,,,13,28,,,5,2,,,,,62,9,,,,,,,,,,,,,,,,,,,,,,
39856,5660,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,7,,,,,,,,,,,,,,,23,20,,,,,,,62,16,,,,,12,40,456,44,,,,,,,,,1835,52,,,534,25,,,,,,,,,,,648,23,,,,,,,,,,,,,,,,,,,90,16,,,,,,,,,,,106,12,,,,,,,,,,,,,,,500,15,,,,,,,,,,,,,,,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,,,,,,,,,,,,,,,,,183,24,,,,,,,,,,,812,16,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,23
1111,5386,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,12,,,,,,,,,,,,,,,637,31,,,,,65,7,,,3537,32,,,479,27,,,,,,,,,,,184,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,5071,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,2,,,,,,,,,,,,,18,33,186,74,,,,,,,,,542,130,4,19,2390,5,,,7,8,,,6,108,,,496,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,12,32,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,7,,,,,,,,,,,,,,,,,,,11,1,53,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,23,97
11634,4944,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4824,23,,,,,,,,,,,,,,,61,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,66
30549,4942,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,27,,,,,7,53,236,66,,,,,,,,,3848,29,,,,,,,,,,,,,,,180,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,60,278,30,,,,,,,,,,,,,9,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,45,,,16,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,4764,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,22,,,,,,,,,,,,,,,,,,,,,,,,,3061,35,,,1146,16,,,,,,,,,,,254,44,,,,,,,,,,,,,,,,,,,22,35,,,,,,,,,,,,,,,,,,,,,,,,,,,183,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,4744,42,,,,,,,,,,,19,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,30,,,,,,,7,45,,,,,128,7,236,65,,,,,,,,,2642,40,1,41,298,34,,,3,13,76,12,23,48,,,223,50,,,,,,,,,,,,,,,,,,,89,17,,,,,,,,,,,,,,,,,,,,,,,,,,,73,76,,,,,,,,,,,,,,,26,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,8,,,15,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,45,,,,,,,,,,,,,,,,,1,37,,,,,,,,,,,,,33,38,,,,,,,,,,,,,,,,,,,,,,,4,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,40
5894,4706,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,29,,,,,,,,,,,,,,,318,49,,,,,,,,,1925,50,,,352,31,,,,,,,24,45,,,332,37,,,,,,,,,,,,,,,,,,,39,28,,,,,,,,,,,,,,,,,,,,,,,,,,,243,30,288,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,46,,,,,,,,,,,,,,,,,,,,,,,,,,,356,12,,,,,671,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,45,,,,,,,,,,,,,,,,,16,25,,,,,26,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,4566,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,48,,,,,,,26,24,,,,,10,45,608,34,,,,,,,,,2341,44,,,43,94,,,,,,,27,39,,,122,72,,,,,,,,,,,,,,,,,,,30,32,,,,,,,,,,,,,,,,,,,,,,,,,,,54,83,752,17,,,,,,,,,,,,,13,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,48,,,21,28,,,,,,,,,,,,,,,,,40,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,18
483,4357,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,37,,,,,,,,,,,,,12,39,178,79,,,,,,,,,2805,39,,,73,72,,,,,,,10,84,,,266,43,,,,,,,,,,,,,,,,,,,8,45,,,,,,,,,,,,,,,,,,,,,,,3,6,,,174,38,367,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,47,,,13,34,,,,,,,,,,,,,,,,,27,61,,,,,54,38,,,,,190,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,48,,,,,,,,,,,,,,,,,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,47
41114,4352,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,4247,47,,,,,,,,,,,30,14,,,,,,,9,4,,,,,,,,,12,17,,,,,,,,,1,8,,,,,39,6,,,,,,,19,29,,,,,,,155,87,,,,,,,,,1868,51,7,9,678,21,,,,,7,20,14,66,,,143,66,,,,,,,,,,,,,,,,,,,31,30,,,,,,,,,,,35,26,,,,,,,,,,,,,,,162,41,238,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,55,,,,,,,,,5,4,,,,,,,,,,,76,36,,,,,129,29,,,24,11,341,30,,,,,,,,,,,,,,,6,5,13,14,,,,,,,,,,,,,17,60,,,,,,,,,,,,,,,,,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,33
13713,4054,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,36,,,,,,,,,,,,,54,16,598,35,,,,,,,,,1292,70,,,311,33,,,4,12,,,44,34,,,518,27,,,,,,,,,,,,,,,,,,,45,26,,,,,,,,,,,19,35,,,,,,,,,,,4,5,,,133,50,169,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,27,,,,,312,14,,,,,119,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,53,,,,,,,,,,,,,,,,,23,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,26
28,4019,49,,,,,,,,,,,231,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,76,,,,,,,,,1778,54,,,276,36,,,,,,,23,47,,,212,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,12,,,,,,,,,196,36,990,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,41,,,,,,,,,,,,,,,,,27,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,3975,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,15,,,,,,,48,18,,,,,44,20,761,26,,,,,,,,,5,989,,,226,40,,,,,,,32,37,,,160,62,,,,,,,,,,,,,5,5,,,,,11,43,,,,,,,,,,,47,23,,,,,,,,,,,,,,,301,26,548,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,30,,,,,,,,,,,,,,,,,,,,,117,30,,,,,,,,,,,1442,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,27,,,,,,,,,,,,,,,,,,,,,,,16,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,3897,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,99,,,,,,,1,1,956,86,,,,,,,,,,,,,,,178,60,,,,,,,,,,,,,,,,,,,,,,,,,299,2,,,,,13,40,,,,,,,,,,,,,,,2142,3,46,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,68,3,,,,,41,7,,,,,6,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,
68448,3858,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,65,,,,,,,,,,,,,8,49,172,83,,,,,,,,,2934,38,,,,,,,,,,,,,,,393,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,40,,,,,,,,,,,,,,,20,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,69,,,,,,,,,1,7,,,,,,,,,,,42,49,,,,,24,59,,,,,63,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,3779,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,27,,,,,,,,,,,,,25,24,146,94,,,,,,,,,1524,61,1,42,179,44,,,3,15,56,13,,,,,254,45,,,,,,,,,,,,,,,,,,,16,39,,,,,,,,,,,,,,,,,23,15,,,,,,,,,90,62,93,53,,,,,,,,,,,,,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,49,,,7,40,,,,,,,,,,,,,,,,,221,23,,,,,538,9,,,,,156,46,,,,,,,,,,,,,,,,,10,18,,,,,,,,,,,,,14,64,,,,,,,,,,,75,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,24
98,3692,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,34,211,69,,,,,,,,,2974,37,,,43,93,,,,,,,25,41,,,58,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,67,,,,,,,,,,,,,,,17,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,34,,,18,30,,,,,,,,,,,,,,,,,,,,,,,9,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,35
