bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
178900,11553,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,78,,,,,,,76,24,,,,,,,1798,19,,,,,,,,,,,7333,16,,,,,,,,,,,,,,,,,589,29,,,,,,,,,,,,,,,,,,,,,,,332,6,,,,,,,,,,,74,24,,,,,,,,,,,,,,,,,288,39,118,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,51,,,,,,,,,,,,,,,,,,,,,,,,,111,32,,,,,,,,,,,,,662,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,9589,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,22,18,,,,,,,,,,,,,,,30,17,,,,,,,153,16,,,8,6,22,35,1382,26,,,,,,,53,10,,,2849,44,14,5,513,35,,,,,,,282,10,,,,,616,25,,,,,,,,,,,,,,,,,,,,,,,36,39,,,,,,,,,,,144,18,,,,,,,,,,,,,,,,,712,20,221,35,,,,,,,,,,,,,49,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,18,10,9,113,20,,,,,,,,,,,,,,,,,,,,,261,23,,,,,158,27,,,,,,,742,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,26,,,,,,,,,,,,,,,,,,,,,,,700,17
50381,9500,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,29,892,35,,,,,,,,,,,6610,20,,,588,31,,,,,31,18,132,24,,,,,219,60,,,,,,,,,,,,,,,,,,,,,,,79,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,23,69,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,9465,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,27,,,,,,,147,17,,,,,,,775,42,,,,,,,51,12,,,5098,24,,,272,46,,,5,16,252,8,102,29,,,,,766,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,31,,,,,,,,,,,,,,,,,362,33,250,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,21,,,179,15,,,,,,,,,,,,,,,,,,,,,437,18,,,,,104,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,15,,,,,,,25,16,,,,,92,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,44
18011,9392,28,5,7,,,,,,,,,54,22,,,,,,,,,,,,,,,,,,,,,,,9,6,,,,,,,50,3,,,,,,,,,24,25,,,,,3,3,73,25,,,,,,,350,71,,,,,,,,,,,4076,29,8,14,948,21,9,17,6,14,,,23,62,,,,,288,51,,,,,,,,,,,,,,,,,,,,,,,66,27,69,4,,,20,16,,,,,65,25,,,,,,,47,11,,,,,,,,,193,52,737,15,,,,,,,,,4,4,,,196,6,,,,,,,,,6,3,,,5,11,,,,,,,6,2,,,,,,,27,3,,,,,34,8,,,,,,,,,,,,,85,52,8,13,10,39,,,,,,,,,,,,,,,,,,,,,208,26,,,,,288,16,,,,,,,810,19,,,,,,,,,,,,,,,,,16,7,16,3,25,14,,,,,,,,,,,,,37,47,,,,,21,5,,,,,,,,,,,,,,,52,24,,,,,57,19,,,8,2,,,,,88,12,,,,,,,,,,,5,8,,,,,,,,,,,257,31
2952,9387,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,7,,,,,,,,,,,,,220,4,1290,27,,,,,,,,,,,4296,27,3,39,815,26,,,7,10,,,284,9,,,,,954,17,,,,,,,,,,,,,,,,,,,,,,,12,55,,,,,,,,,,,,,,,,,,,16,17,,,,,,,10,9,440,27,23,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,30,,,207,13,,,,,,,,,,,,,,,,,,,,,,,,,,,93,39,,,,,,,158,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,10,,,,,,,,,,,,,,,,,,,,,17,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,9372,30,,,,,,,,,,,125,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,81,,,,,,,12,60,,,,,16,42,636,49,,,,,,,,,,,6080,21,5,28,296,42,14,14,,,,,47,43,,,,,663,23,,,,,,,,,,,,,,,,,,,,,,,99,21,,,,,,,,,,,181,14,,,,,,,,,,,,,,,,,319,36,,,,,,,,,,,,,,,44,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,40,,,,,,,,,,,,,,,,,,,,,,,,,93,38,,,,,,,,,,,,,286,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,43,,,,,,,,,,,,,,,,,,,,,,,,,,,30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,33
5432,9201,31,,,,,,,,,,,234,10,,,10,2,,,,,,,,,,,,,,,,,,,,,38,13,,,,,39,4,,,,,,,,,29,22,,,,,,,,,,,,,,,359,70,,,,,,,,,,,4719,26,,,936,22,,,,,595,7,30,54,,,,,167,78,,,,,,,,,,,,,,,,,15,3,,,,,102,20,167,3,,,,,,,,,,,,,,,,,261,8,,,,,,,,,184,54,149,43,,,,,,,,,,,,,40,24,,,,,,,,,,,,,2,20,,,,,49,5,,,,,,,,,25,4,,,39,3,,,,,,,,,,,,,,,121,41,8,11,71,25,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,11,,,,,22,62,,,,,55,3,,,91,2,,,398,4,,,,,,,,,,,,,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,42
2386,8924,32,,,,,,,,,,,36,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,35,,,,,,,39,34,,,,,29,30,275,82,,,,,,,,,,,3499,34,4,35,1954,9,,,,,,,97,30,,,,,473,36,,,,,,,,,,,,,,,,,,,,,,,110,19,,,,,,,,,,,62,26,12,7,,,,,,,,,,,,,,,288,38,,,,,,,,,,,,,,,28,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,349,8,,,,,,,,,,,,,,,,,,,,,110,33,,,,,111,36,,,,,,,143,57,,,,,,,,,,,,,,,,,,,,,11,25,,,,,,,,,,,,,113,23,,,,,,,,,,,,,28,13,,,,,,,,,,,,,32,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1094,12
2398,8642,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,21,310,76,,,,,,,,,,,6922,17,2,46,163,57,,,,,,,21,67,,,,,631,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,90,112,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,55,,,,,,,,,,,,,,,,,,,,,,,,,64,44,,,,,,,,,,,,,178,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,69,,,,,,,,,,,,,,,,,,,,,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,8445,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101,,,,,,,,,,,,,,,626,51,,,,,,,,,,,4206,28,,,,,,,,,,,,,,,,,148,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2876,5,,,,,,,,,,,,,63,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39856,8017,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,9,,,,,,,,,,,,,,,49,9,,,,,,,142,19,,,,,22,36,690,46,,,,,,,,,,,1824,59,,,1803,10,,,,,,,55,38,,,,,496,33,,,,,,,,,,,,,,,,,,,,,,,122,16,,,,,,,,,,,45,30,,,,,,,,,,,,,,,,,1026,11,,,,,,,,,,,,,,,39,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,,,,,,,,,,,,,,,,,,,,,147,30,,,,,366,14,,,,,,,800,20,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,35
4192,7859,36,,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,16,,,,,,,27,39,,,,,50,24,923,33,,,,,,,7,17,,,3964,33,,,218,51,,,,,,,31,52,,,,,334,47,,,,,,,,,,,,,,,9,7,,,,,,,19,48,,,,,,,,,,,29,37,,,,,,,,,,,,,,,,,299,37,317,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,35,,,,,,,,,,,,,,,,,,,,,,,,,100,35,,,,,,,,,,,,,1188,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,45,,,,,,,,,,,,,,,,,,,,,,,,,,,60,16,,,,,,,,,,,,,,,,,,,,,4,10,,,,,,,,,,,43,81
6819,7818,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,15,4250,5,,,,,,,,,,,1618,65,7,18,93,75,,,,,,,63,35,,,,,219,59,,,,,,,,,,,,,,,,,,,,,,,33,43,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,,201,51,122,47,,,,,,,,,,,,,7,81,,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,54,65,,,14,35,,,,,,,,,,,,,,,,,,,,,581,16,,,,,33,54,,,,,,,202,48,,,,,,,,,,,,,,,,,,,,,30,13,,,,,,,,,,,,,81,28,,,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,62
1258,6505,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,28,,,,,,,1198,29,,,,,,,,,,,5189,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,6221,39,,,,,,,,,,,15,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,28,,,,,,,15,51,,,,,89,14,557,53,,,,,,,,,,,3229,37,1,52,329,39,,,4,18,130,12,30,53,,,,,398,40,,,,,,,,,,,,,,,,,,,,,,,110,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,83,,,,,,,,,,,,,,,26,39,,,,,,,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844,8,,,13,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,53,,,,,,,,,,,,,,,,,,,,,12,23,,,,,,,,,,,,,48,41,,,,,,,,,,,,,,,,,,,,,23,30,,,,,5,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,60
2399,6082,40,,,,,,,,,,,63,20,,,,,,,,,,,,,15,5,,,,,,,,,,,78,10,,,,,,,,,6,6,,,,,18,29,,,,,,,42,32,,,,,,,276,81,,,,,,,15,15,,,2559,50,6,22,700,28,,,,,24,21,33,49,,,,,214,61,,,,,,,,,,,,,,,,,,,,,,,53,33,,,,,,,,,,,37,32,,,,,,,,,,,,,,,,,514,24,114,51,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46,,,,,,,,,,,14,3,,,,,,,,,,,,,89,39,,,,,200,22,,,,,19,13,462,29,,,,,,,,,,,,,,,,,,,7,6,18,20,,,,,,,,,,,,,22,60,,,,,,,,,,,,,,,,,,,,,91,15,,,,,25,29,,,,,,,,,67,15,,,,,,,,,,,,,,,,,,,,,,,187,36
9209,5898,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,39,,,,,,,,,,,,,57,19,626,52,,,,,,,,,,,3001,42,,,168,55,,,,,6,30,185,20,,,,,2,443,,,,,,,,,,,,,,,,,,,,,,,38,37,,,,,,,,,,,35,33,,,,,,,,,,,,,,,,,282,41,95,54,,,,,,,,,,,,,11,63,,,,,,,,,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,24,1,18,322,9,,,,,,,,,,,,,,,,,,,,,197,27,,,,,,,,,,,,,358,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,19,,,,,,,,,,,,,20,15,,,,,,,14,35,,,,,,,,,,,,,,,26,19,,,,,,,,,,,,,,,,,,,,,,,,
2785,5819,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,2,,,,,,,,,,,,,17,40,344,72,,,,,,,,,,,556,149,5,29,2441,6,,,16,4,,,17,77,,,,,602,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,47,,,,,,,,,,,,,,,,,830,14,42,74,,,,,,,,,,,,,,,,,,,,,13,4,,,,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671,13,,,,,,,,,,,,,,,,,,,,,2,1,,,50,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,,55,68
1269,5643,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,17,,,,,,,,,,,1825,58,,,,,,,,,,,917,5,,,,,95,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,5574,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,21,,,,,,,,,,,,,,,61,258,,,,,,,,,,,3978,32,,,1304,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34848,5564,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,57,416,62,,,,,,,,,,,4072,30,2,50,167,56,,,,,,,22,64,,,,,187,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,30,90,56,,,,,,,,,,,,,16,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,24,,,,,,,,,,,,,,,,,,,,,,,83,53
13713,5530,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,38,,,,,,,,,,,,,99,12,905,34,,,,,,,,,,,1419,72,,,380,37,,,7,13,,,59,36,,,,,838,19,,,,,,,,,,,,,,,,,,,,,,,37,38,,,,,,,,,,,15,48,,,,,,,,,,,,,7,2,,,395,32,116,50,,,,,,,,,,,,,15,51,,,,,,,,,,,,,,,,,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,39,,,,,,,,,,,,,,,,,,,,,,,,,105,34,,,,,282,18,,,,,,,408,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,44,,,,,,,,,,,,,,,,,,,,,72,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,37
1111,5446,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,18,,,,,,,,,,,,,,,745,44,,,,,,,140,7,,,2878,43,,,696,29,,,,,,,,,,,,,174,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,5155,48,,,,,,,,,,,138,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,133,,,,,,,,,,,1921,57,,,727,27,,,,,,,14,92,,,,,237,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,14,,,,,,,,,342,35,1334,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,50,,,,,,,,,,,,,,,,,,,,,105,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,5086,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,19,,,,,,,,,,,,,,,763,43,,,,,,,,,,,411,183,,,923,23,,,,,,,,,,,,,22,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,42,812,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,24,,,,,,,456,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,14
2281,5050,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,34,,,,,,,,,,,,,,,,,,,,,,,,,,,2797,46,,,959,20,,,,,,,,,,,,,365,45,,,,,,,,,,,,,,,,,,,,,,,33,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188834,4999,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186,30,,,,,,,,,,,3177,40,,,,,,,,,,,,,,,,,391,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30549,4788,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,72,,,,,,,24,42,,,,,13,48,434,60,,,,,,,,,,,2722,47,,,309,41,,,2,21,,,,,,,,,261,53,,,,,,,,,,,,,,,,,,,,,,,78,26,,,,,,,,,,,17,46,,,,,,,,,,,,,,,,,202,50,160,41,,,,,,,,,,,,,27,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,48,,,16,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,46,,,,,,,,,,,,,,,,,,,,,,,,,,,12,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,46
483,4723,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,68,,,,,,,21,44,,,,,9,55,206,101,,,,,,,,,,,3210,38,5,25,90,77,,,,,,,20,69,,,,,231,55,,,,,,,,,,,,,,,,,,,,,,,14,52,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,105,74,392,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,68,,,19,32,,,,,,,,,,,,,,,,,,,,,14,97,,,,,49,46,,,,,,,100,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,81,,,,,,,,,,,,,,,,,,,,,99,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,58
